候选ID,策略家族,来源,分数,表达式,模拟设置JSON,变体序号,精确哈希,参数骨架,字段骨架,生成时间
arch_analyst_liquid:primary,arch_analyst_liquid,proven,8.7,"group_neutralize(ts_zscore(governance_pillar_composite_score,126)*rank(ts_mean(volume,63)/adv20),market)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.06, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,681c3b003a19d29c8c48b7d6332bb11324aef39fbbb1d92ed7664e630f287d69,"group_neutralize(mul(div(ts_mean(volume,#),adv20),ts_zscore(governance_pillar_composite_score,#)),market)","group_neutralize(mul(div(ts_mean(FIELD,#),FIELD),ts_zscore(FIELD,#)),market)",2026-08-02T02:25:38.282907+00:00
arch_analyst_liquid:primary,arch_analyst_liquid,proven,8.7,"group_neutralize(ts_zscore(management_ethics_standards_score,126)*rank(ts_mean(volume,63)/adv20),sector)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.06, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,0588db8e5b7eca215e110d95d3fb902f5e1c1db642c2a2c36acb83bd6edff871,"group_neutralize(mul(div(ts_mean(volume,#),adv20),ts_zscore(management_ethics_standards_score,#)),sector)","group_neutralize(mul(div(ts_mean(FIELD,#),FIELD),ts_zscore(FIELD,#)),sector)",2026-08-02T02:25:38.282907+00:00
arch_vol_price_div:primary,arch_vol_price_div,proven,8.55,"group_neutralize(ts_rank(ts_mean(volume,126)/adv20,126)*-rank(ts_delta(close,126)),market)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.06, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,fbe366ce0ec43cc70b74c9528ac2f49bac38a2e69e2b935c71a9b3b5c74afe31,"group_neutralize(mul(neg(ts_delta(close,#)),ts_rank(div(ts_mean(volume,#),adv20),#)),market)","group_neutralize(mul(neg(ts_delta(FIELD,#)),ts_rank(div(ts_mean(FIELD,#),FIELD),#)),market)",2026-08-02T02:25:38.282907+00:00
arch_vol_price_div:primary,arch_vol_price_div,proven,8.55,"group_neutralize(ts_rank(ts_mean(volume,126)/adv20,126)*-rank(ts_delta(close,126)),sector)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.06, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,32b665372629344ba465a82768d4c283c47916bb3dc985f882f3b2ca028f08c5,"group_neutralize(mul(neg(ts_delta(close,#)),ts_rank(div(ts_mean(volume,#),adv20),#)),sector)","group_neutralize(mul(neg(ts_delta(FIELD,#)),ts_rank(div(ts_mean(FIELD,#),FIELD),#)),sector)",2026-08-02T02:25:38.282907+00:00
arch_analyst_liquid:primary,arch_analyst_liquid,proven,8.55,"group_neutralize(ts_zscore(industry_12mo_marketcap_percent,63)*rank(ts_mean(volume,63)/adv20),industry)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.06, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,55744033ac75666ab8e0a051e22e5eaa8a27a64eb2cffb3ff396ddbd6a87f796,"group_neutralize(mul(div(ts_mean(volume,#),adv20),ts_zscore(industry_12mo_marketcap_percent,#)),industry)","group_neutralize(mul(div(ts_mean(FIELD,#),FIELD),ts_zscore(FIELD,#)),industry)",2026-08-02T02:25:38.282907+00:00
arch_analyst_liquid:primary,arch_analyst_liquid,proven,8.55,"group_neutralize(ts_zscore(governance_pillar_composite_score,63)*rank(ts_mean(volume,63)/adv20),market)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.06, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,8f05ffcc4296fb3ccc5fa9249803d193d48d498ecdd63a6c910f359611fe0aea,"group_neutralize(mul(div(ts_mean(volume,#),adv20),ts_zscore(governance_pillar_composite_score,#)),market)","group_neutralize(mul(div(ts_mean(FIELD,#),FIELD),ts_zscore(FIELD,#)),market)",2026-08-02T02:25:38.282907+00:00
arch_analyst_liquid:primary,arch_analyst_liquid,proven,8.55,"group_neutralize(ts_zscore(management_ethics_standards_score,63)*rank(ts_mean(volume,63)/adv20),sector)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.06, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,b7672b2f848a8df3ad4d884153840f8b7f39757985362c35b83c9386fbff0ae0,"group_neutralize(mul(div(ts_mean(volume,#),adv20),ts_zscore(management_ethics_standards_score,#)),sector)","group_neutralize(mul(div(ts_mean(FIELD,#),FIELD),ts_zscore(FIELD,#)),sector)",2026-08-02T02:25:38.282907+00:00
arch_delta_liquid:primary,arch_delta_liquid,proven,8.5,"(group_rank(ts_delta(anl10_analyst_innovation_eps_innovate_decrease_fy1,126)/cap,industry)-0.5)*rank(ts_mean(volume,63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,447e8c0ecc9970431540a8740d0aad6b98a859f0567b4f054c76c196b511be76,"mul(div(ts_mean(volume,#),adv20),sub(group_rank(div(ts_delta(anl10_analyst_innovation_eps_innovate_decrease_fy1,#),cap),industry),#))","mul(div(ts_mean(FIELD,#),FIELD),sub(group_rank(div(ts_delta(FIELD,#),FIELD),industry),#))",2026-08-02T02:25:38.282907+00:00
arch_delta_liquid:primary,arch_delta_liquid,proven,8.5,"(group_rank(ts_delta(anl10_analyst_innovation_eps_innovate_increase_fy1,126)/cap,industry)-0.5)*rank(ts_mean(volume,63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,e529dd9dd326a9f17315633cb7bd5b151d9758ddf59c408ab3508926d565ce0f,"mul(div(ts_mean(volume,#),adv20),sub(group_rank(div(ts_delta(anl10_analyst_innovation_eps_innovate_increase_fy1,#),cap),industry),#))","mul(div(ts_mean(FIELD,#),FIELD),sub(group_rank(div(ts_delta(FIELD,#),FIELD),industry),#))",2026-08-02T02:25:38.282907+00:00
arch_delta_liquid:primary,arch_delta_liquid,proven,8.5,"(group_rank(ts_delta(anl10_analyst_innovation_eps_innovate_increase_fy2,126)/cap,industry)-0.5)*rank(ts_mean(volume,63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,ccb8df4c6f817c489babb91fda6d67fedb466a39b31026a4b3fad12c8791f3f9,"mul(div(ts_mean(volume,#),adv20),sub(group_rank(div(ts_delta(anl10_analyst_innovation_eps_innovate_increase_fy2,#),cap),industry),#))","mul(div(ts_mean(FIELD,#),FIELD),sub(group_rank(div(ts_delta(FIELD,#),FIELD),industry),#))",2026-08-02T02:25:38.282907+00:00
arch_delta_liquid:primary,arch_delta_liquid,proven,8.5,"(group_rank(ts_delta(anl10_analyst_innovation_eps_innovate_decrease_fy2,126)/cap,industry)-0.5)*rank(ts_mean(volume,63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,bd8f4ba47f55bc973e52eb8248e24d155d5da8a46eaa08e111224b22889121d0,"mul(div(ts_mean(volume,#),adv20),sub(group_rank(div(ts_delta(anl10_analyst_innovation_eps_innovate_decrease_fy2,#),cap),industry),#))","mul(div(ts_mean(FIELD,#),FIELD),sub(group_rank(div(ts_delta(FIELD,#),FIELD),industry),#))",2026-08-02T02:25:38.282907+00:00
arch_delta_liquid:primary,arch_delta_liquid,proven,8.5,"(group_rank(ts_delta(anl10_analyst_innovation_eps_innovate_decrease_fq1,126)/cap,industry)-0.5)*rank(ts_mean(volume,63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,c64c66df2ce7013be14999a0784eb64e76e367c16d1a08a903a111efd4fc86d8,"mul(div(ts_mean(volume,#),adv20),sub(group_rank(div(ts_delta(anl10_analyst_innovation_eps_innovate_decrease_fq1,#),cap),industry),#))","mul(div(ts_mean(FIELD,#),FIELD),sub(group_rank(div(ts_delta(FIELD,#),FIELD),industry),#))",2026-08-02T02:25:38.282907+00:00
arch_delta_liquid:primary,arch_delta_liquid,proven,8.5,"(group_rank(ts_delta(anl10_analyst_innovation_eps_innovate_increase_fq1,126)/cap,industry)-0.5)*rank(ts_mean(volume,63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,e2ce79f148c10032b53e20fd66c76704e8ee3f1512f233ab96ff7c15d44eeb04,"mul(div(ts_mean(volume,#),adv20),sub(group_rank(div(ts_delta(anl10_analyst_innovation_eps_innovate_increase_fq1,#),cap),industry),#))","mul(div(ts_mean(FIELD,#),FIELD),sub(group_rank(div(ts_delta(FIELD,#),FIELD),industry),#))",2026-08-02T02:25:38.282907+00:00
arch_delta_liquid:primary,arch_delta_liquid,proven,8.5,"(group_rank(ts_delta(anl10_analyst_innovation_eps_innovate_decrease_fq2,126)/cap,industry)-0.5)*rank(ts_mean(volume,63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,d262e12ab425c90464d40b7047592b7576bed449e2d3fbee9bf6e0543d26414b,"mul(div(ts_mean(volume,#),adv20),sub(group_rank(div(ts_delta(anl10_analyst_innovation_eps_innovate_decrease_fq2,#),cap),industry),#))","mul(div(ts_mean(FIELD,#),FIELD),sub(group_rank(div(ts_delta(FIELD,#),FIELD),industry),#))",2026-08-02T02:25:38.282907+00:00
arch_delta_liquid:primary,arch_delta_liquid,proven,8.5,"(group_rank(ts_delta(anl10_analyst_innovation_eps_innovate_increase_fq2,126)/cap,industry)-0.5)*rank(ts_mean(volume,63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,9c9e5c47178443753488c16b4cd33f0fe3a8e537a13b22bc4b2d4c5ca0731d83,"mul(div(ts_mean(volume,#),adv20),sub(group_rank(div(ts_delta(anl10_analyst_innovation_eps_innovate_increase_fq2,#),cap),industry),#))","mul(div(ts_mean(FIELD,#),FIELD),sub(group_rank(div(ts_delta(FIELD,#),FIELD),industry),#))",2026-08-02T02:25:38.282907+00:00
arch_delta_liquid:primary,arch_delta_liquid,proven,8.5,"(group_rank(ts_delta(anl10_analyst_innovation_eps_revise_ratio_to_close_fq1,126)/cap,industry)-0.5)*rank(ts_mean(volume,63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,b26cdd7bc2ef47a2d158ef482835c3d0d5c2e5166855b915e888c5e9f58ac1ca,"mul(div(ts_mean(volume,#),adv20),sub(group_rank(div(ts_delta(anl10_analyst_innovation_eps_revise_ratio_to_close_fq1,#),cap),industry),#))","mul(div(ts_mean(FIELD,#),FIELD),sub(group_rank(div(ts_delta(FIELD,#),FIELD),industry),#))",2026-08-02T02:25:38.282907+00:00
arch_delta_liquid:primary,arch_delta_liquid,proven,8.5,"(group_rank(ts_delta(anl10_analyst_innovation_eps_revise_ratio_to_close_fq2,126)/cap,industry)-0.5)*rank(ts_mean(volume,63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,e969c4cd5c71bb6a153b2772d4de86061fc0c56775a223e5c1d5841a4bcd48bc,"mul(div(ts_mean(volume,#),adv20),sub(group_rank(div(ts_delta(anl10_analyst_innovation_eps_revise_ratio_to_close_fq2,#),cap),industry),#))","mul(div(ts_mean(FIELD,#),FIELD),sub(group_rank(div(ts_delta(FIELD,#),FIELD),industry),#))",2026-08-02T02:25:38.282907+00:00
arch_vol_price_div:primary,arch_vol_price_div,proven,8.399999999999999,"group_neutralize(ts_rank(ts_mean(volume,63)/adv20,126)*-rank(ts_delta(close,126)),market)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.06, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,b7b3c209ba384e2b33058b9e9bc266fee8e6c7caf70418c74e6a05856b7d1d14,"group_neutralize(mul(neg(ts_delta(close,#)),ts_rank(div(ts_mean(volume,#),adv20),#)),market)","group_neutralize(mul(neg(ts_delta(FIELD,#)),ts_rank(div(ts_mean(FIELD,#),FIELD),#)),market)",2026-08-02T02:25:38.282907+00:00
arch_vol_price_div:primary,arch_vol_price_div,proven,8.399999999999999,"group_neutralize(ts_rank(ts_mean(volume,63)/adv20,126)*-rank(ts_delta(close,126)),sector)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.06, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,3cf42f0572b17a7ade60d43e6ea575fbad6a01b9d62247c0dac7aa809080e5df,"group_neutralize(mul(neg(ts_delta(close,#)),ts_rank(div(ts_mean(volume,#),adv20),#)),sector)","group_neutralize(mul(neg(ts_delta(FIELD,#)),ts_rank(div(ts_mean(FIELD,#),FIELD),#)),sector)",2026-08-02T02:25:38.282907+00:00
arch_vol_price_div:primary,arch_vol_price_div,proven,8.3,"group_neutralize(ts_rank(ts_mean(volume,42)/adv20,126)*-rank(ts_delta(close,126)),market)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.06, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,9dced409fcf1c75a884cd36a95f4b0022a5dac99a082a70160b6330330209f62,"group_neutralize(mul(neg(ts_delta(close,#)),ts_rank(div(ts_mean(volume,#),adv20),#)),market)","group_neutralize(mul(neg(ts_delta(FIELD,#)),ts_rank(div(ts_mean(FIELD,#),FIELD),#)),market)",2026-08-02T02:25:38.282907+00:00
arch_vol_price_div:primary,arch_vol_price_div,proven,8.3,"group_neutralize(ts_rank(ts_mean(volume,42)/adv20,126)*-rank(ts_delta(close,126)),sector)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.06, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,ae1ed6dbb2f1d605adebb036d72c993a2b7738bc633dff95fd176d313b6c4510,"group_neutralize(mul(neg(ts_delta(close,#)),ts_rank(div(ts_mean(volume,#),adv20),#)),sector)","group_neutralize(mul(neg(ts_delta(FIELD,#)),ts_rank(div(ts_mean(FIELD,#),FIELD),#)),sector)",2026-08-02T02:25:38.282907+00:00
arch_vol_price_div:primary,arch_vol_price_div,proven,8.25,"group_neutralize(ts_rank(ts_mean(volume,126)/adv20,63)*-rank(ts_delta(close,63)),market)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.06, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,62b2a8684d00997117aca0949de17dffc291abf7e20c5025cc3f76a4e11a56d8,"group_neutralize(mul(neg(ts_delta(close,#)),ts_rank(div(ts_mean(volume,#),adv20),#)),market)","group_neutralize(mul(neg(ts_delta(FIELD,#)),ts_rank(div(ts_mean(FIELD,#),FIELD),#)),market)",2026-08-02T02:25:38.282907+00:00
arch_vol_price_div:primary,arch_vol_price_div,proven,8.25,"group_neutralize(ts_rank(ts_mean(volume,126)/adv20,63)*-rank(ts_delta(close,63)),sector)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.06, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,05fb3639573ee0399ca132c8d087e1294517d9cd15b59e98364f8cef2a151f06,"group_neutralize(mul(neg(ts_delta(close,#)),ts_rank(div(ts_mean(volume,#),adv20),#)),sector)","group_neutralize(mul(neg(ts_delta(FIELD,#)),ts_rank(div(ts_mean(FIELD,#),FIELD),#)),sector)",2026-08-02T02:25:38.282907+00:00
arch_hybrid_level_liq:primary,arch_hybrid_level_liq,proven,8.25,"(group_rank(anl10_analyst_innovation_eps_innovate_decrease_fy1/cap,sector)-0.5)*rank(ts_mean(volume,63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,18f430b3a899941cb3dd87c698256cc8d0439dbde6e101e33565ff04821f3151,"mul(div(ts_mean(volume,#),adv20),sub(group_rank(div(anl10_analyst_innovation_eps_innovate_decrease_fy1,cap),sector),#))","mul(div(ts_mean(FIELD,#),FIELD),sub(group_rank(div(FIELD,FIELD),sector),#))",2026-08-02T02:25:38.282907+00:00
arch_hybrid_level_liq:primary,arch_hybrid_level_liq,proven,8.25,"(group_rank(anl10_analyst_innovation_eps_innovate_increase_fy1/cap,market)-0.5)*rank(ts_mean(volume,63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,9e2f36aeab38e8de7ecb388f75ab35bf049ed0c1ffc3c3c0fbfd9a914051bc85,"mul(div(ts_mean(volume,#),adv20),sub(group_rank(div(anl10_analyst_innovation_eps_innovate_increase_fy1,cap),market),#))","mul(div(ts_mean(FIELD,#),FIELD),sub(group_rank(div(FIELD,FIELD),market),#))",2026-08-02T02:25:38.282907+00:00
arch_hybrid_level_liq:primary,arch_hybrid_level_liq,proven,8.25,"(group_rank(anl10_analyst_innovation_eps_innovate_increase_fy2/cap,sector)-0.5)*rank(ts_mean(volume,63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,efab004731644f9e1f6d81977bcc314f87628b702ecbbcaa99186a3fd13cfad2,"mul(div(ts_mean(volume,#),adv20),sub(group_rank(div(anl10_analyst_innovation_eps_innovate_increase_fy2,cap),sector),#))","mul(div(ts_mean(FIELD,#),FIELD),sub(group_rank(div(FIELD,FIELD),sector),#))",2026-08-02T02:25:38.282907+00:00
arch_hybrid_level_liq:primary,arch_hybrid_level_liq,proven,8.25,"(group_rank(anl10_analyst_innovation_eps_innovate_decrease_fy2/cap,market)-0.5)*rank(ts_mean(volume,63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,b196d1e24358e7ddc14617fe46489a3272e1e444355ea6f7ec62e9bf7ae502a2,"mul(div(ts_mean(volume,#),adv20),sub(group_rank(div(anl10_analyst_innovation_eps_innovate_decrease_fy2,cap),market),#))","mul(div(ts_mean(FIELD,#),FIELD),sub(group_rank(div(FIELD,FIELD),market),#))",2026-08-02T02:25:38.282907+00:00
arch_hybrid_level_liq:primary,arch_hybrid_level_liq,proven,8.25,"(group_rank(anl10_analyst_innovation_eps_innovate_decrease_fq1/cap,market)-0.5)*rank(ts_mean(volume,63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,2f2c34372cf92f4bb9773249cf87407492c716be1dd5ccf930f6b24fa6f92aca,"mul(div(ts_mean(volume,#),adv20),sub(group_rank(div(anl10_analyst_innovation_eps_innovate_decrease_fq1,cap),market),#))","mul(div(ts_mean(FIELD,#),FIELD),sub(group_rank(div(FIELD,FIELD),market),#))",2026-08-02T02:25:38.282907+00:00
arch_hybrid_level_liq:primary,arch_hybrid_level_liq,proven,8.25,"(group_rank(anl10_analyst_innovation_eps_innovate_decrease_fq2/cap,market)-0.5)*rank(ts_mean(volume,63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,0c87f2ff0130a67fddeedbcb541ce8b693ab934e8f279b04ac081cd95ff5c5a5,"mul(div(ts_mean(volume,#),adv20),sub(group_rank(div(anl10_analyst_innovation_eps_innovate_decrease_fq2,cap),market),#))","mul(div(ts_mean(FIELD,#),FIELD),sub(group_rank(div(FIELD,FIELD),market),#))",2026-08-02T02:25:38.282907+00:00
arch_hybrid_level_liq:primary,arch_hybrid_level_liq,proven,8.25,"(group_rank(anl10_analyst_innovation_eps_normal_increase_fq2/cap,industry)-0.5)*rank(ts_mean(volume,63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,a73c3b0cbec25ed6682e5a64fc0f5d5baad95f906f2d3f00074ff6641424ded5,"mul(div(ts_mean(volume,#),adv20),sub(group_rank(div(anl10_analyst_innovation_eps_normal_increase_fq2,cap),industry),#))","mul(div(ts_mean(FIELD,#),FIELD),sub(group_rank(div(FIELD,FIELD),industry),#))",2026-08-02T02:25:38.282907+00:00
arch_hybrid_level_liq:primary,arch_hybrid_level_liq,proven,8.25,"(group_rank(anl10_analyst_innovation_eps_innovate_increase_fq1/cap,industry)-0.5)*rank(ts_mean(volume,63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""language"": ""FASTEXPR"", ""visualization"": false}",0,b749ba1df106d7c3125e3da9da4b16d6a7b466f5b1423db9105683caa379a965,"mul(div(ts_mean(volume,#),adv20),sub(group_rank(div(anl10_analyst_innovation_eps_innovate_increase_fq1,cap),industry),#))","mul(div(ts_mean(FIELD,#),FIELD),sub(group_rank(div(FIELD,FIELD),industry),#))",2026-08-02T02:25:38.282907+00:00
